D;Delta;env;chi;eng
2;0.2332761458776112;BP;1;-216.80745866429513
4;0.11381907751073192;BP;1;-212.8001291563148
8;0.041424651407731924;BP;1;-210.49021605983538
16;0.006760892904344246;BP;1;-209.7743263846291
32;0.00041218235567175017;BP;1;-209.7381400062648
2;0.2332761458776112;CTM;2;-216.8075034003555
2;0.2332761458776112;CTM;4;-216.80738979654885
2;0.2332761458776112;CTM;8;-216.80738979654885
4;0.11381907751073192;CTM;2;-212.8000417798309
4;0.11381907751073192;CTM;4;-212.80052677216278
4;0.11381907751073192;CTM;8;-212.80062851576997
8;0.041424651407731924;CTM;2;-210.49010338208137
8;0.041424651407731924;CTM;4;-210.49024054516758
8;0.041424651407731924;CTM;8;-210.49047183942304
16;0.006760892904344246;CTM;2;-209.7741922268281
16;0.006760892904344246;CTM;4;-209.7737266812858
16;0.006760892904344246;CTM;8;-209.77370574127406
32;0.00041218235567175017;CTM;2;-209.7378186395529
32;0.00041218235567175017;CTM;4;-209.7375712115784
32;0.00041218235567175017;CTM;8;-209.73746705081948
64;1.2702963751043666e-14;BP;1;-209.73787190573157
