D;Delta;env;chi;eng
2;0.4602239208771632;BP;1;-229.63066583660438
4;0.24227916502641836;BP;1;-226.93224094743115
8;0.14577509423938156;BP;1;-225.36148985375772
16;0.08754932221123943;BP;1;-224.48226179337715
32;0.04686833341384581;BP;1;-224.00400389853627
64;0.0219324474546812;BP;1;-223.798272874267
4;0.24227916502641836;CTM;2;-226.93132682125122
4;0.24227916502641836;CTM;4;-226.93284355407746
4;0.24227916502641836;CTM;8;-226.9328572168752
8;0.14577509423938156;CTM;2;-225.36043614421843
8;0.14577509423938156;CTM;4;-225.36130230846592
8;0.14577509423938156;CTM;8;-225.36092842825946
32;0.04686833341384581;CTM;2;-224.0048201327219
32;0.04686833341384581;CTM;2;-224.0048201327219
