D;Delta;env;chi;eng
2;0.2765166511137686;BP;1;-191.35488394858857
4;0.11062746608116847;BP;1;-191.07646827150128
8;0.07709652589472085;BP;1;-190.9652748966261
16;0.05855339099440895;BP;1;-190.88014455339936
32;0.04264619573820845;BP;1;-190.80076821272513
2;0.2765166511137686;MPS;2;-191.35562179022278
2;0.2765166511137686;CTM;2;-191.35549863352878
2;0.2765166511137686;MPS;4;-191.35562905077165
2;0.2765166511137686;CTM;4;-191.35549906366614
2;0.2765166511137686;MPS;8;-191.35562899859266
2;0.2765166511137686;CTM;8;-191.35549906366614
4;0.11062746608116847;CTM;2;-191.07852142316008
4;0.11062746608116847;MPS;2;-191.07836471073983
4;0.11062746608116847;MPS;4;-191.07674468915388
4;0.11062746608116847;CTM;4;-191.07779413751035
4;0.11062746608116847;MPS;8;-191.07779678128082
4;0.11062746608116847;CTM;8;-191.0777567983502
8;0.07709652589472085;CTM;2;-190.9669599154546
8;0.07709652589472085;MPS;2;-190.9595367597734
8;0.07709652589472085;CTM;4;-190.95462697731728
8;0.07709652589472085;MPS;4;-190.94977569229977
8;0.07709652589472085;CTM;8;-190.9550504001482
8;0.07709652589472085;MPS;8;-190.95276467599604
16;0.05855339099440895;CTM;2;-190.88493508041745
16;0.05855339099440895;MPS;2;-190.74765647332828
16;0.05855339099440895;CTM;4;-190.87791648827843
16;0.05855339099440895;MPS;4;-190.70674773978297
16;0.05855339099440895;MPS;8;-190.84724389737508
16;0.05855339099440895;CTM;8;-190.87372461094654
32;0.04264619573820845;MPS;2;-190.84097067097227
32;0.04264619573820845;CTM;2;-190.80813811637466
32;0.04264619573820845;MPS;4;-190.7878323515895
32;0.04264619573820845;CTM;4;-190.80446118174208
32;0.04264619573820845;MPS;8;-190.78321406447648
64;0.027614210821515175;BP;1;-190.72393934929622
