D;Delta;env;chi;eng
2;0.11317569152111524;BP;1;-118.88084899846287
8;1.0133517346666622e-15;BP;1;-113.72691310341861
4;1.0133517346666622e-15;BP;1;-113.72691310341861
16;1.0133517346666622e-15;BP;1;-113.72691310341861
32;1.0133517346666622e-15;BP;1;-113.72691310341861
2;0.11317569152111524;CTM;2;-118.88085703233394
2;0.11317569152111524;CTM;4;-118.88079916630717
2;0.11317569152111524;CTM;8;-118.88079916630717
4;1.0133517346666622e-15;CTM;2;-113.6648855367847
4;1.0133517346666622e-15;CTM;4;-113.6648855367847
4;1.0133517346666622e-15;CTM;8;-113.6648855367847
16;1.0133517346666622e-15;CTM;2;-113.6648855367847
16;1.0133517346666622e-15;CTM;4;-113.6648855367847
16;1.0133517346666622e-15;CTM;8;-113.6648855367847
32;1.0133517346666622e-15;CTM;2;-113.6648855367847
32;1.0133517346666622e-15;CTM;4;-113.6648855367847
32;1.0133517346666622e-15;CTM;8;-113.6648855367847
8;1.0133517346666622e-15;CTM;2;-113.6648855367847
8;1.0133517346666622e-15;CTM;4;-113.6648855367847
8;1.0133517346666622e-15;CTM;8;-113.6648855367847
32;9.974483287496631e-16;BP;1;-113.7269131034186
