D;Delta;env;chi;eng
2;0.17986029441052634;BP;1;-152.14459033300486
4;0.07753152676694353;BP;1;-148.82429442590578
8;0.010888008062426237;BP;1;-146.78696840401756
16;5.054727023284913e-15;BP;1;-146.69918439087903
32;5.054727023284913e-15;BP;1;-146.69918439087903
2;0.17986029441052634;CTM;2;-152.13996395500297
2;0.17986029441052634;CTM;4;-152.1398866311256
2;0.17986029441052634;CTM;8;-152.1398866311256
4;0.07753152676694353;CTM;2;-148.82389399414723
4;0.07753152676694353;CTM;4;-148.82337172592835
4;0.07753152676694353;CTM;8;-148.82345763958548
8;0.010888008062426237;CTM;2;-146.7872132527157
8;0.010888008062426237;CTM;4;-146.78752595539416
8;0.010888008062426237;CTM;8;-146.78711784726622
16;5.054727023284913e-15;CTM;2;-146.69930643238845
16;5.054727023284913e-15;CTM;4;-146.69913010134147
16;5.054727023284913e-15;CTM;8;-146.6991301013415
32;5.054727023284913e-15;CTM;2;-146.69930643238845
32;5.054727023284913e-15;CTM;4;-146.69913010134147
32;5.054727023284913e-15;CTM;8;-146.6991301013415
64;5.054727023284913e-15;BP;1;-146.69918439087903
