D;Delta;env;chi;eng
2;0.21582062827750112;BP;1;-167.49832541601774
4;0.11166100861430739;BP;1;-165.33218193262397
8;0.04713585879079003;BP;1;-164.09685047566086
16;0.011103783866944477;BP;1;-163.57804196317238
32;0.001281249266158969;BP;1;-163.52603126338187
2;0.21582062827750112;CTM;2;-167.49827548235874
2;0.21582062827750112;CTM;4;-167.498285150455
2;0.21582062827750112;CTM;8;-167.498285150455
4;0.11166100861430739;CTM;2;-165.33249676211534
4;0.11166100861430739;CTM;4;-165.33190285290704
4;0.11166100861430739;CTM;8;-165.3319164802508
8;0.04713585879079003;CTM;2;-164.09717145506403
8;0.04713585879079003;CTM;4;-164.09642150411798
8;0.04713585879079003;CTM;8;-164.09651797571576
16;0.011103783866944477;CTM;2;-163.57834980778216
16;0.011103783866944477;CTM;4;-163.57741275478386
16;0.011103783866944477;CTM;8;-163.5773726207573
32;0.001281249266158969;CTM;2;-163.5262756051316
32;0.001281249266158969;CTM;4;-163.52530272075794
32;0.001281249266158969;CTM;8;-163.52528977533302
64;5.993470840354659e-05;BP;1;-163.5247428865217
