D;Delta;env;chi;eng
2;0.16791573772398122;BP;1;-150.77719735476092
8;0.008898528965870026;BP;1;-146.56126566969638
4;0.06859438325340358;BP;1;-148.12312961278613
32;5.27277579886791e-15;BP;1;-146.50018888785394
16;5.27277579886791e-15;BP;1;-146.50018888785394
2;0.16791573772398122;CTM;2;-150.7745378657598
2;0.16791573772398122;CTM;4;-150.77460573263357
2;0.16791573772398122;CTM;8;-150.77460573263357
4;0.06859438325340358;CTM;2;-148.12432005413135
4;0.06859438325340358;CTM;4;-148.12512570056757
4;0.06859438325340358;CTM;8;-148.12517696655888
8;0.008898528965870026;CTM;2;-146.5615180102052
8;0.008898528965870026;CTM;4;-146.5618212847817
8;0.008898528965870026;CTM;8;-146.56163494138747
16;5.27277579886791e-15;CTM;2;-146.50051338881076
16;5.27277579886791e-15;CTM;4;-146.500324179104
16;5.27277579886791e-15;CTM;8;-146.500324179104
32;5.27277579886791e-15;CTM;2;-146.50051338881076
32;5.27277579886791e-15;CTM;4;-146.500324179104
32;5.27277579886791e-15;CTM;8;-146.500324179104
