D;Delta;env;chi;eng
2;2.7997522848462673e-16;BP;1;-82.6667262904654
4;2.7997522848462673e-16;BP;1;-82.6667262904654
8;2.7997522848462673e-16;BP;1;-82.6667262904654
16;2.7997522848462673e-16;BP;1;-82.6667262904654
32;2.7997522848462673e-16;BP;1;-82.6667262904654
2;2.7997522848462673e-16;CTM;2;-82.66672629046539
2;2.7997522848462673e-16;CTM;4;-82.66672629046539
2;2.7997522848462673e-16;CTM;8;-82.66672629046539
4;2.7997522848462673e-16;CTM;2;-82.66672629046539
4;2.7997522848462673e-16;CTM;4;-82.66672629046539
4;2.7997522848462673e-16;CTM;8;-82.66672629046539
8;2.7997522848462673e-16;CTM;2;-82.66672629046539
8;2.7997522848462673e-16;CTM;4;-82.66672629046539
8;2.7997522848462673e-16;CTM;8;-82.66672629046539
16;2.7997522848462673e-16;CTM;2;-82.66672629046539
16;2.7997522848462673e-16;CTM;4;-82.66672629046539
16;2.7997522848462673e-16;CTM;8;-82.66672629046539
32;2.7997522848462673e-16;CTM;2;-82.66672629046539
32;2.7997522848462673e-16;CTM;4;-82.66672629046539
32;2.7997522848462673e-16;CTM;8;-82.66672629046539
