D;Delta;env;chi;eng
2;0.14699351405187316;BP;1;-134.73692550517075
4;0.039791929381448744;BP;1;-131.10884889604293
16;1.7320257001337658e-15;BP;1;-130.2701637506378
8;1.7320257001337658e-15;BP;1;-130.2701637506378
32;1.7320257001337658e-15;BP;1;-130.2701637506378
2;0.14699351405187316;CTM;2;-134.73706647718467
2;0.14699351405187316;CTM;4;-134.7370098203671
2;0.14699351405187316;CTM;8;-134.7370098203671
4;0.039791929381448744;CTM;4;-131.10881443458146
4;0.039791929381448744;CTM;2;-131.1087632200684
4;0.039791929381448744;CTM;8;-131.1088014835757
8;1.7320257001337658e-15;CTM;2;-130.25371516515813
8;1.7320257001337658e-15;CTM;4;-130.2537151570825
8;1.7320257001337658e-15;CTM;8;-130.2537151570825
16;1.7320257001337658e-15;CTM;2;-130.25371516515813
16;1.7320257001337658e-15;CTM;4;-130.2537151570825
16;1.7320257001337658e-15;CTM;8;-130.2537151570825
32;1.7320257001337658e-15;CTM;2;-130.25371516515813
32;1.7320257001337658e-15;CTM;4;-130.2537151570825
32;1.7320257001337658e-15;CTM;8;-130.2537151570825
64;1.7320257001337658e-15;BP;1;-130.2701637506378
