D;Delta;env;chi;eng
2;0.19330827380605095;BP;1;-155.83786370537953
4;0.09575342869277123;BP;1;-153.3009565049767
8;0.025845446426628237;BP;1;-151.56806239365548
16;0.002222318447524324;BP;1;-151.2876069803219
32;7.641063196016919e-15;BP;1;-151.28368683066435
2;0.19330827380605095;CTM;2;-155.83797167925576
2;0.19330827380605095;CTM;4;-155.83798874383479
2;0.19330827380605095;CTM;8;-155.83798874383479
4;0.09575342869277123;CTM;4;-153.3015366835348
4;0.09575342869277123;CTM;2;-153.3015998322079
4;0.09575342869277123;CTM;8;-153.30146914343877
8;0.025845446426628237;CTM;2;-151.56912310254503
8;0.025845446426628237;CTM;4;-151.5691955460071
8;0.025845446426628237;CTM;8;-151.56940381711934
16;0.002222318447524324;CTM;2;-151.28831827536874
16;0.002222318447524324;CTM;4;-151.28818719432732
16;0.002222318447524324;CTM;8;-151.288533971586
32;7.641063196016919e-15;CTM;2;-151.28437817050082
32;7.641063196016919e-15;CTM;4;-151.28406238291075
32;7.641063196016919e-15;CTM;8;-151.28464985022327
64;7.641063196016919e-15;BP;1;-151.28368683066435
