D;Delta;env;chi;eng
2;0.17422967483863938;BP;1;-164.78191871127777
4;0.0815962538456708;BP;1;-162.58051763689429
8;0.027780826260887785;BP;1;-161.63675994547302
16;0.003883554068909283;BP;1;-161.36911301807908
32;0.00020984698071294865;BP;1;-161.3591334510317
2;0.17422967483863938;CTM;2;-164.77929088746393
2;0.17422967483863938;CTM;4;-164.77934411797855
2;0.17422967483863938;CTM;8;-164.77934411797855
4;0.0815962538456708;CTM;2;-162.57767235874124
4;0.0815962538456708;CTM;4;-162.57738904926362
4;0.0815962538456708;CTM;8;-162.5773999084481
8;0.027780826260887785;CTM;2;-161.63508989994043
8;0.027780826260887785;CTM;4;-161.63475936423302
8;0.027780826260887785;CTM;8;-161.63454303177724
16;0.003883554068909283;CTM;2;-161.36865069412113
16;0.003883554068909283;CTM;4;-161.36861377392907
16;0.003883554068909283;CTM;8;-161.36856311726962
32;0.00020984698071294865;CTM;2;-161.35858016245547
32;0.00020984698071294865;CTM;4;-161.35856164746355
32;0.00020984698071294865;CTM;8;-161.35834870471248
