D;Delta;env;chi;eng
4;0.27981123906714994;BP;1;-221.90419876169045
2;0.49877517906748875;BP;1;-225.91907299323978
8;0.17133219161616464;BP;1;-219.41340336673935
16;0.10002550397454597;BP;1;-217.984654044711
32;0.04965240634785708;BP;1;-217.17609084796644
64;0.02107066929475237;BP;1;-216.85844990539744
4;0.27981123906714994;CTM;2;-221.90625513998967
4;0.27981123906714994;CTM;4;-221.90597963219457
4;0.27981123906714994;CTM;8;-221.90569534950654
4;0.27981123906714994;CTM;8;-221.90569534950654
16;0.10002550397454597;CTM;2;-217.98555524292735
16;0.10002550397454597;CTM;2;-217.98555524292735
16;0.10002550397454597;CTM;4;-217.987476345594
16;0.10002550397454597;CTM;4;-217.987476345594
16;0.10002550397454597;CTM;8;-217.98938692467658
16;0.10002550397454597;CTM;8;-217.98938692467658
8;0.17133219161616464;CTM;2;-219.41232048604442
8;0.17133219161616464;CTM;4;-219.41333118181777
8;0.17133219161616464;CTM;8;-219.41424171109864
32;0.04965240634785708;CTM;2;-217.17721059402206
32;0.04965240634785708;CTM;2;-217.17721059402206
32;0.04965240634785708;CTM;4;-217.18016811511507
32;0.04965240634785708;CTM;4;-217.18016811511507
32;0.04965240634785712;BP;1;-217.17609084796666
