D;Delta;env;chi;eng
2;0.2632537929723974;BP;1;-223.79545913478162
4;0.07535270598866853;BP;1;-220.71718782580672
8;0.02664105730865034;BP;1;-220.1406293587169
16;0.008184437029420318;BP;1;-220.03721525794253
32;0.002020986334147644;BP;1;-220.0234854640562
