D;Delta;env;chi;eng
2;0.16341804746953095;BP;1;-147.44002094609726
4;0.07168076442141648;BP;1;-144.953020046164
16;4.977083798837123e-15;BP;1;-143.3033838744731
8;0.00962228909707772;BP;1;-143.36328152180752
32;4.977083798837123e-15;BP;1;-143.3033838744731
2;0.16341804746953095;CTM;2;-147.44043671675567
2;0.16341804746953095;CTM;4;-147.4404358355824
2;0.16341804746953095;CTM;8;-147.4404358355824
4;0.07168076442141648;CTM;2;-144.95335663404666
4;0.07168076442141648;CTM;4;-144.9532740428518
4;0.07168076442141648;CTM;8;-144.95344161161486
8;0.00962228909707772;CTM;2;-143.36362243490538
8;0.00962228909707772;CTM;4;-143.36373824849406
8;0.00962228909707772;CTM;8;-143.3636774732027
16;4.977083798837123e-15;CTM;2;-143.30376795427134
16;4.977083798837123e-15;CTM;4;-143.30335541086487
16;4.977083798837123e-15;CTM;8;-143.30335541086484
32;4.977083798837123e-15;CTM;2;-143.30376795427134
32;4.977083798837123e-15;CTM;4;-143.30335541086487
32;4.977083798837123e-15;CTM;8;-143.30335541086484
