D;Delta;env;chi;eng
4;0.10566950728407525;BP;1;-225.2820178135147
2;0.21869556348405855;BP;1;-227.35863288600999
8;0.053633152713640664;BP;1;-224.4207274457399
16;0.019068538492548196;BP;1;-223.930283351799
32;0.004068149892403938;BP;1;-223.82291987872117
64;0.0005684044358329654;BP;1;-223.81534328067997
4;0.10566950728407525;CTM;2;-225.28226948067294
4;0.10566950728407525;CTM;2;-225.28226948067294
4;0.10566950728407525;CTM;4;-225.28230641629887
4;0.10566950728407525;CTM;4;-225.28230641629887
4;0.10566950728407525;CTM;8;-225.28227060518353
4;0.10566950728407525;CTM;8;-225.28227060518353
8;0.053633152713640664;CTM;2;-224.4207783953223
8;0.053633152713640664;CTM;2;-224.4207783953223
8;0.053633152713640664;CTM;4;-224.4205364129709
8;0.053633152713640664;CTM;4;-224.4205364129709
8;0.053633152713640664;CTM;8;-224.4206291984519
8;0.053633152713640664;CTM;8;-224.4206291984519
16;0.019068538492548196;CTM;2;-223.9302208394862
16;0.019068538492548196;CTM;2;-223.9302208394862
16;0.019068538492548196;CTM;4;-223.93070879676648
16;0.019068538492548196;CTM;4;-223.93070879676648
16;0.019068538492548196;CTM;8;-223.93085791664546
16;0.019068538492548196;CTM;8;-223.93085791664546
32;0.004068149892403938;CTM;2;-223.8231913202787
32;0.004068149892403938;CTM;2;-223.8231913202787
32;0.004068149892403938;CTM;4;-223.8234481540125
32;0.004068149892403938;CTM;4;-223.8234481540125
32;0.004068149892403938;CTM;8;-223.82359363569168
32;0.004068149892403938;CTM;8;-223.82359363569168
32;0.004068149892403941;BP;1;-223.82291987872134
64;0.0005684044358329654;BP;1;-223.81534328067997
