D;Delta;env;chi;eng
2;0.13978385710400248;BP;1;-137.21839028770262
4;0.03965759890357;BP;1;-134.08637924083558
16;1.5190974832923045e-15;BP;1;-133.21462019220277
8;1.5190974832923045e-15;BP;1;-133.21462019220277
32;1.5190974832923045e-15;BP;1;-133.21462019220277
2;0.13978385710400248;CTM;2;-137.21853205072887
2;0.13978385710400248;CTM;4;-137.2186861739365
2;0.13978385710400248;CTM;8;-137.2186861739365
8;1.5190974832923045e-15;CTM;2;-133.2024735457583
8;1.5190974832923045e-15;CTM;4;-133.20247353690144
8;1.5190974832923045e-15;CTM;8;-133.20247353690144
16;1.5190974832923045e-15;CTM;2;-133.2024735457583
16;1.5190974832923045e-15;CTM;4;-133.20247353690144
16;1.5190974832923045e-15;CTM;8;-133.20247353690144
4;0.03965759890357;CTM;2;-134.0864592005072
4;0.03965759890357;CTM;4;-134.08643751995712
4;0.03965759890357;CTM;8;-134.0865391835843
32;1.5190974832923045e-15;CTM;2;-133.2024735457583
32;1.5190974832923045e-15;CTM;4;-133.20247353690144
32;1.5190974832923045e-15;CTM;8;-133.20247353690144
