D;Delta;env;chi;eng
2;0.16426894675793408;BP;1;-152.94160236785237
4;0.07229023503534272;BP;1;-150.22568926172173
8;0.00940897129323812;BP;1;-148.42088322329678
32;5.050938659000575e-15;BP;1;-148.35393389169826
16;5.050938659000575e-15;BP;1;-148.35393389169826
2;0.16426894675793408;CTM;4;-152.9365295831958
2;0.16426894675793408;CTM;8;-152.9365295831958
2;0.16426894675793408;CTM;2;-152.93667024276021
4;0.07229023503534272;CTM;2;-150.2253505232909
4;0.07229023503534272;CTM;4;-150.22573537554788
4;0.07229023503534272;CTM;8;-150.22579728816737
8;0.00940897129323812;CTM;2;-148.421054499046
8;0.00940897129323812;CTM;4;-148.42136512354728
8;0.00940897129323812;CTM;8;-148.42115946805941
32;5.050938659000575e-15;CTM;2;-148.35411115229482
16;5.050938659000575e-15;CTM;2;-148.35411115229482
32;5.050938659000575e-15;CTM;4;-148.35396774186148
16;5.050938659000575e-15;CTM;4;-148.35396774186148
16;5.050938659000575e-15;CTM;8;-148.3539677418615
32;5.050938659000575e-15;CTM;8;-148.3539677418615
