D;Delta;env;chi;eng
2;0.6232675309009172;BP;1;-175.9768693495811
4;0.3372644852607675;BP;1;-173.723683758279
8;0.19357800289793115;BP;1;-171.88699570093772
16;0.11527912386170483;BP;1;-170.7736461123012
32;0.06205128719466254;BP;1;-170.14143960574597
64;0.029309846795336773;BP;1;-169.85439724372844
4;0.3372644852607675;CTM;2;-173.72493903105203
4;0.3372644852607675;CTM;4;-173.72512393791902
4;0.3372644852607675;CTM;8;-173.72509967646366
8;0.19357800289793115;CTM;2;-171.88718753356645
8;0.19357800289793115;CTM;8;-171.8880115172666
16;0.11527912386170483;CTM;2;-170.7735274590338
