D;Delta;env;chi;eng
2;0.2274937731025866;BP;1;-169.09092648469237
4;0.12096716796209764;BP;1;-166.9656987244174
8;0.05263172085270837;BP;1;-165.53538807108197
16;0.012338601731030577;BP;1;-164.89497547370985
32;0.001455166185326518;BP;1;-164.82675756739766
4;0.12096716796209764;CTM;2;-166.9627804864004
4;0.12096716796209764;CTM;4;-166.96356335885827
4;0.12096716796209764;CTM;8;-166.9634334203573
2;0.2274937731025866;CTM;2;-169.0896018985969
2;0.2274937731025866;CTM;4;-169.0897079710279
2;0.2274937731025866;CTM;8;-169.0897079710279
8;0.05263172085270837;CTM;2;-165.53204609879728
8;0.05263172085270837;CTM;4;-165.5323956505514
8;0.05263172085270837;CTM;8;-165.53244236276828
16;0.012338601731030577;CTM;2;-164.89245642940799
16;0.012338601731030577;CTM;4;-164.89232520451807
16;0.012338601731030577;CTM;8;-164.8925318909147
32;0.001455166185326518;CTM;2;-164.82443548772207
32;0.001455166185326518;CTM;4;-164.8238903127856
32;0.001455166185326518;CTM;8;-164.8238791219947
64;7.077682540447865e-05;BP;1;-164.8249606473028
