D;Delta;env;chi;eng
4;0.03899450311791889;BP;1;-134.36348127175785
2;0.13936548526922604;BP;1;-137.2995767025605
32;1.5419846119746816e-15;BP;1;-133.5026754630241
8;1.5419846119746816e-15;BP;1;-133.5026754630241
16;1.5419846119746816e-15;BP;1;-133.5026754630241
2;0.13936548526922604;CTM;2;-137.29966755858786
2;0.13936548526922604;CTM;4;-137.29985248942606
2;0.13936548526922604;CTM;8;-137.29985248942606
8;1.5419846119746816e-15;CTM;2;-133.49131261976814
8;1.5419846119746816e-15;CTM;4;-133.49131261041683
8;1.5419846119746816e-15;CTM;8;-133.49131261041683
4;0.03899450311791889;CTM;2;-134.3636193544897
4;0.03899450311791889;CTM;4;-134.3636978824292
4;0.03899450311791889;CTM;8;-134.363780997339
32;1.5419846119746816e-15;CTM;2;-133.49131261976814
32;1.5419846119746816e-15;CTM;4;-133.49131261041683
32;1.5419846119746816e-15;CTM;8;-133.49131261041683
16;1.5419846119746816e-15;CTM;2;-133.49131261976814
16;1.5419846119746816e-15;CTM;4;-133.49131261041683
16;1.5419846119746816e-15;CTM;8;-133.49131261041683
