D;Delta;env;chi;eng
4;0.0723906721884595;BP;1;-190.51400598362406
8;0.009883232567398122;BP;1;-188.27344352063923
16;5.82529809874423e-15;BP;1;-188.18471743353805
2;0.17372635943246387;BP;1;-194.5032852165698
32;5.82529809874423e-15;BP;1;-188.18471743353805
2;0.17372635943246387;CTM;2;-194.50309669846177
2;0.17372635943246387;CTM;4;-194.5031607444605
2;0.17372635943246387;CTM;8;-194.5031607444605
4;0.0723906721884595;CTM;2;-190.5139276008348
4;0.0723906721884595;CTM;4;-190.51409115881498
4;0.0723906721884595;CTM;8;-190.51396388386817
8;0.009883232567398122;CTM;2;-188.27352783463107
16;5.82529809874423e-15;CTM;2;-188.1853607606224
16;5.82529809874423e-15;CTM;4;-188.18493654387612
16;5.82529809874423e-15;CTM;8;-188.18493654387612
32;5.82529809874423e-15;CTM;2;-188.1853607606224
32;5.82529809874423e-15;CTM;4;-188.18493654387612
32;5.82529809874423e-15;CTM;8;-188.18493654387612
8;0.009883232567398122;CTM;4;-188.27358993602388
8;0.009883232567398122;CTM;8;-188.27360459261925
