D;Delta;env;chi;eng
2;0.14683509012448653;BP;1;-137.1111152444753
4;0.04158223229495186;BP;1;-133.56739742558472
8;1.6808485386236728e-15;BP;1;-132.63088563439067
16;1.6808485386236728e-15;BP;1;-132.63088563439067
32;1.6808485386236728e-15;BP;1;-132.63088563439067
2;0.14683509012448653;CTM;2;-137.11139140450064
2;0.14683509012448653;CTM;4;-137.1114206836824
2;0.14683509012448653;CTM;8;-137.1114206836824
4;0.04158223229495186;CTM;2;-133.56746095227996
4;0.04158223229495186;CTM;4;-133.56732999789264
4;0.04158223229495186;CTM;8;-133.5674079511344
8;1.6808485386236728e-15;CTM;2;-132.61631631246007
8;1.6808485386236728e-15;CTM;4;-132.61631630203243
8;1.6808485386236728e-15;CTM;8;-132.61631630203243
16;1.6808485386236728e-15;CTM;2;-132.61631631246007
16;1.6808485386236728e-15;CTM;4;-132.61631630203243
16;1.6808485386236728e-15;CTM;8;-132.61631630203243
32;1.6808485386236728e-15;CTM;2;-132.61631631246007
32;1.6808485386236728e-15;CTM;4;-132.61631630203243
32;1.6808485386236728e-15;CTM;8;-132.61631630203243
32;1.7582215448035315e-15;BP;1;-132.63088563439067
