D;Delta;env;chi;eng
2;0.09861208092188987;BP;1;-119.31460306608034
4;8.891634769587377e-16;BP;1;-115.69172434565262
8;8.891634769587377e-16;BP;1;-115.69172434565262
16;8.891634769587377e-16;BP;1;-115.69172434565262
32;8.891634769587377e-16;BP;1;-115.69172434565262
2;0.09861208092188987;CTM;2;-119.31461389739707
2;0.09861208092188987;CTM;4;-119.31458299377483
2;0.09861208092188987;CTM;8;-119.31458299377483
4;8.891634769587377e-16;CTM;2;-115.63648239460473
4;8.891634769587377e-16;CTM;4;-115.63648239460473
4;8.891634769587377e-16;CTM;8;-115.63648239460473
8;8.891634769587377e-16;CTM;2;-115.63648239460473
8;8.891634769587377e-16;CTM;4;-115.63648239460473
8;8.891634769587377e-16;CTM;8;-115.63648239460473
16;8.891634769587377e-16;CTM;2;-115.63648239460473
16;8.891634769587377e-16;CTM;4;-115.63648239460473
16;8.891634769587377e-16;CTM;8;-115.63648239460473
32;8.891634769587377e-16;CTM;2;-115.63648239460473
32;8.891634769587377e-16;CTM;4;-115.63648239460473
32;8.891634769587377e-16;CTM;8;-115.63648239460473
64;8.891634769587377e-16;BP;1;-115.69172434565262
