D;Delta;env;chi;eng
2;0.28004566459950314;BP;1;-191.13779952064806
4;0.11608733737004509;BP;1;-190.84872036313814
8;0.08122723550933496;BP;1;-190.7173390835283
16;0.06138125108059945;BP;1;-190.6200274174462
32;0.04406412451463391;BP;1;-190.52552353322486
2;0.28004566459950314;CTM;2;-191.13872849018566
2;0.28004566459950314;MPS;2;-191.13883459067773
2;0.28004566459950314;CTM;4;-191.13872764812936
2;0.28004566459950314;MPS;4;-191.1388423290227
2;0.28004566459950314;CTM;8;-191.13872764812936
2;0.28004566459950314;MPS;8;-191.13884229212783
4;0.11608733737004509;CTM;2;-190.8469764525928
4;0.11608733737004509;MPS;2;-190.8443262749028
4;0.11608733737004509;CTM;4;-190.84784913997757
4;0.11608733737004509;MPS;4;-190.84625053992548
4;0.11608733737004509;CTM;8;-190.84796547759663
4;0.11608733737004509;MPS;8;-190.84866125365272
8;0.08122723550933496;CTM;2;-190.72093806503054
8;0.08122723550933496;MPS;2;-190.71660345523998
8;0.08122723550933496;CTM;4;-190.7084536259497
8;0.08122723550933496;MPS;4;-190.7033839223667
8;0.08122723550933496;CTM;8;-190.70890674770726
8;0.08122723550933496;MPS;8;-190.70595809661873
16;0.06138125108059945;MPS;2;-190.57596649105002
16;0.06138125108059945;CTM;2;-190.62662514571093
16;0.06138125108059945;MPS;4;-190.55364858641596
16;0.06138125108059945;CTM;4;-190.61785964163323
16;0.06138125108059945;MPS;8;-190.6041323414833
16;0.06138125108059945;CTM;8;-190.6145097853251
32;0.04406412451463391;CTM;2;-190.53245471523275
32;0.04406412451463391;MPS;2;-190.40484580096845
32;0.04406412451463391;MPS;4;-190.52347903877452
32;0.04406412451463391;CTM;4;-190.5311173606814
32;0.04406412451463391;MPS;8;-190.51328504687115
64;0.027944913469215082;BP;1;-190.437315664459
