D;Delta;env;chi;eng
4;2.724703221476181e-16;BP;1;-85.41973365053796
2;2.724703221476181e-16;BP;1;-85.41973365053796
16;2.724703221476181e-16;BP;1;-85.41973365053796
32;2.724703221476181e-16;BP;1;-85.41973365053796
8;2.724703221476181e-16;BP;1;-85.41973365053796
4;2.724703221476181e-16;CTM;2;-85.41973365053792
4;2.724703221476181e-16;CTM;4;-85.41973365053792
4;2.724703221476181e-16;MPS;2;-85.41973365053795
4;2.724703221476181e-16;CTM;8;-85.41973365053792
4;2.724703221476181e-16;MPS;8;-85.41973365053795
4;2.724703221476181e-16;MPS;4;-85.41973365053796
2;2.724703221476181e-16;CTM;2;-85.41973365053792
2;2.724703221476181e-16;CTM;4;-85.41973365053792
2;2.724703221476181e-16;MPS;2;-85.41973365053795
2;2.724703221476181e-16;MPS;4;-85.41973365053796
2;2.724703221476181e-16;CTM;8;-85.41973365053792
16;2.724703221476181e-16;CTM;2;-85.41973365053792
2;2.724703221476181e-16;MPS;8;-85.41973365053795
16;2.724703221476181e-16;MPS;2;-85.41973365053795
16;2.724703221476181e-16;CTM;4;-85.41973365053792
16;2.724703221476181e-16;MPS;4;-85.41973365053796
16;2.724703221476181e-16;CTM;8;-85.41973365053792
32;2.724703221476181e-16;CTM;4;-85.41973365053792
32;2.724703221476181e-16;CTM;2;-85.41973365053792
32;2.724703221476181e-16;MPS;2;-85.41973365053795
32;2.724703221476181e-16;CTM;8;-85.41973365053792
32;2.724703221476181e-16;MPS;4;-85.41973365053796
32;2.724703221476181e-16;MPS;8;-85.41973365053795
8;2.724703221476181e-16;CTM;2;-85.41973365053792
8;2.724703221476181e-16;CTM;4;-85.41973365053792
8;2.724703221476181e-16;MPS;2;-85.41973365053795
8;2.724703221476181e-16;MPS;4;-85.41973365053796
16;2.724703221476181e-16;MPS;8;-85.41973365053795
8;2.724703221476181e-16;CTM;8;-85.41973365053792
8;2.724703221476181e-16;MPS;8;-85.41973365053795
64;2.7458798137461617e-16;BP;1;-85.41973365053799
