D;Delta;env;chi;eng
2;0.17420670469042757;BP;1;-166.45690815980367
4;0.08743486076709753;BP;1;-165.09093819573434
8;0.034377754086337295;BP;1;-164.32061725573732
16;0.006358807529734672;BP;1;-164.02335627364886
32;0.0005669506719519382;BP;1;-164.0060147610413
2;0.17420670469042757;CTM;2;-166.45648884216115
2;0.17420670469042757;CTM;4;-166.45649684309834
2;0.17420670469042757;CTM;8;-166.45649684309834
4;0.08743486076709753;CTM;2;-165.09067263137783
4;0.08743486076709753;CTM;4;-165.09066712836787
4;0.08743486076709753;CTM;8;-165.0906408528099
8;0.034377754086337295;CTM;2;-164.3203418513573
8;0.034377754086337295;CTM;4;-164.32017477183695
8;0.034377754086337295;CTM;8;-164.32013522924404
32;0.0005669506719519382;CTM;2;-164.00610547795634
16;0.006358807529734672;CTM;2;-164.02342462228629
16;0.006358807529734672;CTM;4;-164.02317726104795
16;0.006358807529734672;CTM;8;-164.02314682029663
32;0.0005669506719519382;CTM;4;-164.0058904907772
32;0.0005669506719519382;CTM;8;-164.00584363869868
