D;Delta;env;chi;eng
2;0.2684682147137358;BP;1;-242.05872989996735
4;0.12705250352490732;BP;1;-241.57613747840446
8;0.09361775104830146;BP;1;-241.35114303442558
16;0.070616007328776;BP;1;-241.15962429098425
32;0.04838647638215679;BP;1;-240.96573397490178
2;0.2684682147137358;CTM;2;-242.05872576768897
2;0.2684682147137358;MPS;2;-242.0587229629529
2;0.2684682147137358;MPS;4;-242.05872483332814
2;0.2684682147137358;CTM;4;-242.0587261885942
2;0.2684682147137358;MPS;8;-242.05872483332797
2;0.2684682147137358;CTM;8;-242.0587261885942
4;0.12705250352490732;CTM;2;-241.57609430191002
4;0.12705250352490732;MPS;2;-241.57727509638445
4;0.12705250352490732;CTM;4;-241.5762351727122
4;0.12705250352490732;MPS;4;-241.57531984517402
4;0.12705250352490732;CTM;8;-241.5762212965029
4;0.12705250352490732;MPS;8;-241.57536457234153
8;0.09361775104830146;CTM;2;-241.35089349155973
8;0.09361775104830146;MPS;2;-241.35110459126614
8;0.09361775104830146;CTM;4;-241.35045179307983
8;0.09361775104830146;MPS;4;-241.3532598773036
8;0.09361775104830146;CTM;8;-241.35013957894586
8;0.09361775104830146;MPS;8;-241.35358816077581
16;0.070616007328776;CTM;2;-241.1598478182049
16;0.070616007328776;MPS;2;-241.15741870876113
16;0.070616007328776;CTM;4;-241.158730290155
16;0.070616007328776;MPS;4;-241.15852775192656
16;0.070616007328776;MPS;8;-241.15797616095077
16;0.070616007328776;CTM;8;-241.1573671756392
32;0.04838647638215679;MPS;2;-240.96162372227857
32;0.04838647638215679;CTM;2;-240.96491782738116
32;0.04838647638215679;MPS;4;-240.9667326643631
32;0.04838647638215679;CTM;4;-240.96610616169008
32;0.04838647638215679;MPS;8;-240.97137518063397
64;0.028690912591186977;BP;1;-240.81198054795706
