D;Delta;env;chi;eng
2;2.9914532841170547e-16;BP;1;-105.24115274085037
8;2.9914532841170547e-16;BP;1;-105.24115274085037
4;2.9914532841170547e-16;BP;1;-105.24115274085037
16;2.9914532841170547e-16;BP;1;-105.24115274085037
32;2.9914532841170547e-16;BP;1;-105.24115274085037
2;2.9914532841170547e-16;CTM;2;-105.24115274085034
2;2.9914532841170547e-16;CTM;4;-105.24115274085034
2;2.9914532841170547e-16;CTM;8;-105.24115274085034
4;2.9914532841170547e-16;CTM;2;-105.24115274085034
4;2.9914532841170547e-16;CTM;4;-105.24115274085034
4;2.9914532841170547e-16;CTM;8;-105.24115274085034
8;2.9914532841170547e-16;CTM;2;-105.24115274085034
8;2.9914532841170547e-16;CTM;4;-105.24115274085034
8;2.9914532841170547e-16;CTM;8;-105.24115274085034
16;2.9914532841170547e-16;CTM;2;-105.24115274085034
16;2.9914532841170547e-16;CTM;4;-105.24115274085034
16;2.9914532841170547e-16;CTM;8;-105.24115274085034
32;2.9914532841170547e-16;CTM;2;-105.24115274085034
32;2.9914532841170547e-16;CTM;4;-105.24115274085034
32;2.9914532841170547e-16;CTM;8;-105.24115274085034
32;3.03016776684516e-16;BP;1;-105.24115274085037
