D;Delta;env;chi;eng
2;0.16061453303719087;BP;1;-149.4773645047291
4;0.06688097131085924;BP;1;-147.20417958243485
8;0.008857271294779322;BP;1;-145.7850753664414
16;4.218334026298506e-15;BP;1;-145.73240064246426
32;4.218334026298506e-15;BP;1;-145.73240064246426
2;0.16061453303719087;CTM;2;-149.4764217167252
2;0.16061453303719087;CTM;4;-149.47653161451035
2;0.16061453303719087;CTM;8;-149.47653161451035
4;0.06688097131085924;CTM;2;-147.20409177447237
4;0.06688097131085924;CTM;4;-147.203983252683
4;0.06688097131085924;CTM;8;-147.2039687108983
16;4.218334026298506e-15;CTM;2;-145.73260836678804
16;4.218334026298506e-15;CTM;4;-145.73225396445864
16;4.218334026298506e-15;CTM;8;-145.73225396445866
32;4.218334026298506e-15;CTM;2;-145.73260836678804
32;4.218334026298506e-15;CTM;4;-145.73225396445864
8;0.008857271294779322;CTM;2;-145.78505899215526
8;0.008857271294779322;CTM;4;-145.78517833156116
8;0.008857271294779322;CTM;8;-145.78524715809215
32;4.218334026298506e-15;CTM;8;-145.73225396445866
