D;Delta;env;chi;eng
2;0.15578511740790923;BP;1;-175.3434085316621
4;0.043712777144609166;BP;1;-169.7721899229638
8;1.9007354142353542e-15;BP;1;-168.40679804480087
16;1.9007354142353542e-15;BP;1;-168.40679804480087
32;1.9007354142353542e-15;BP;1;-168.40679804480087
2;0.15578511740790923;CTM;2;-175.34373914636726
2;0.15578511740790923;CTM;4;-175.34371158781192
2;0.15578511740790923;CTM;8;-175.34371158781192
4;0.043712777144609166;CTM;2;-169.7722105930333
4;0.043712777144609166;CTM;4;-169.77238095872713
4;0.043712777144609166;CTM;8;-169.77229790695532
16;1.9007354142353542e-15;CTM;2;-168.39409187008846
16;1.9007354142353542e-15;CTM;4;-168.39409187450585
16;1.9007354142353542e-15;CTM;8;-168.39409187450585
8;1.9007354142353542e-15;CTM;2;-168.39409187008846
8;1.9007354142353542e-15;CTM;4;-168.39409187450585
8;1.9007354142353542e-15;CTM;8;-168.39409187450585
32;1.9007354142353542e-15;CTM;2;-168.39409187008846
32;1.9007354142353542e-15;CTM;4;-168.39409187450585
32;1.9007354142353542e-15;CTM;8;-168.39409187450585
