D;Delta;env;chi;eng
2;0.20018709250983213;BP;1;-161.5556504532625
4;0.10044231064885664;BP;1;-158.96611684728995
8;0.026777590189886676;BP;1;-156.85911448622406
16;0.0021086737803160784;BP;1;-156.53797129589375
32;7.555243291658526e-15;BP;1;-156.5337293861257
2;0.20018709250983213;CTM;2;-161.5524227491883
2;0.20018709250983213;CTM;4;-161.5524559925668
2;0.20018709250983213;CTM;8;-161.5524559925668
4;0.10044231064885664;CTM;2;-158.96113963767215
4;0.10044231064885664;CTM;4;-158.96095644295787
4;0.10044231064885664;CTM;8;-158.96094437387552
8;0.026777590189886676;CTM;2;-156.85809241922718
8;0.026777590189886676;CTM;4;-156.85849251039758
8;0.026777590189886676;CTM;8;-156.85890873235442
16;0.0021086737803160784;CTM;2;-156.53842865522734
16;0.0021086737803160784;CTM;4;-156.53807900137897
16;0.0021086737803160784;CTM;8;-156.53767716738676
32;7.555243291658526e-15;CTM;2;-156.53415959460614
32;7.555243291658526e-15;CTM;4;-156.5340626140574
32;7.555243291658526e-15;CTM;8;-156.53390472082936
