D;Delta;env;chi;eng
2;0.18226925174810943;BP;1;-216.8716415640129
8;0.02996748294196023;BP;1;-212.9687904046929
4;0.08803747840870318;BP;1;-214.4405439787192
16;0.004067185348546393;BP;1;-212.57649750093992
32;0.0002074315758958158;BP;1;-212.56342414752103
2;0.18226925174810943;CTM;2;-216.87171729509822
2;0.18226925174810943;CTM;4;-216.87166559968975
2;0.18226925174810943;CTM;8;-216.87166559968975
4;0.08803747840870318;CTM;2;-214.44030495565192
4;0.08803747840870318;CTM;4;-214.44066731092556
4;0.08803747840870318;CTM;8;-214.44068480111693
8;0.02996748294196023;CTM;2;-212.96879197522944
8;0.02996748294196023;CTM;4;-212.9691875005814
8;0.02996748294196023;CTM;8;-212.96921982685254
16;0.004067185348546393;CTM;2;-212.5765092618471
16;0.004067185348546393;CTM;4;-212.576237617239
16;0.004067185348546393;CTM;8;-212.57614028472668
32;0.0002074315758958158;CTM;2;-212.5633463904371
32;0.0002074315758958158;CTM;4;-212.56318565781314
32;0.0002074315758958158;CTM;8;-212.5631668276365
64;1.2036378665549135e-14;BP;1;-212.56335603561897
