D;Delta;env;chi;eng
8;7.810980204483497e-16;BP;1;-143.8723441089275
2;0.10826879720246632;BP;1;-149.62149543131508
32;7.810980204483497e-16;BP;1;-143.8723441089275
4;7.810980204483497e-16;BP;1;-143.8723441089275
16;7.810980204483497e-16;BP;1;-143.8723441089275
2;0.10826879720246632;CTM;2;-149.6214470139806
2;0.10826879720246632;CTM;4;-149.62144657825223
2;0.10826879720246632;CTM;8;-149.62144657825223
4;7.810980204483497e-16;CTM;2;-143.74618547642035
4;7.810980204483497e-16;CTM;4;-143.74618547642035
4;7.810980204483497e-16;CTM;8;-143.74618547642035
8;7.810980204483497e-16;CTM;2;-143.74618547642035
8;7.810980204483497e-16;CTM;4;-143.74618547642035
8;7.810980204483497e-16;CTM;8;-143.74618547642035
16;7.810980204483497e-16;CTM;2;-143.74618547642035
16;7.810980204483497e-16;CTM;4;-143.74618547642035
16;7.810980204483497e-16;CTM;8;-143.74618547642035
32;7.810980204483497e-16;CTM;2;-143.74618547642035
32;7.810980204483497e-16;CTM;4;-143.74618547642035
32;7.810980204483497e-16;CTM;8;-143.74618547642035
64;7.810980204483497e-16;BP;1;-143.8723441089275
