D;Delta;env;chi;eng
2;0.4278694402174106;BP;1;-180.0953929789833
4;0.2599579836515781;BP;1;-178.53695089854745
8;0.17448419095325346;BP;1;-177.22720227374066
16;0.11173635036801877;BP;1;-176.13378630513535
32;0.061874296917224715;BP;1;-175.3456253361269
2;0.4278694402174106;CTM;2;-180.09539624074608
2;0.4278694402174106;MPS;2;-180.09719558622277
2;0.4278694402174106;CTM;4;-180.0954029425765
2;0.4278694402174106;MPS;4;-180.0972888341496
2;0.4278694402174106;CTM;8;-180.0954029425765
2;0.4278694402174106;MPS;8;-180.09728875072267
4;0.2599579836515781;CTM;2;-178.5357992063436
4;0.2599579836515781;MPS;2;-178.54947745586054
4;0.2599579836515781;CTM;4;-178.53638919902082
4;0.2599579836515781;MPS;4;-178.5455762430357
4;0.2599579836515781;CTM;8;-178.53640475475726
4;0.2599579836515781;MPS;8;-178.54262450260424
8;0.17448419095325346;MPS;2;-177.23768428376545
8;0.17448419095325346;CTM;2;-177.22734858658282
8;0.17448419095325346;MPS;4;-177.23155257662182
8;0.17448419095325346;CTM;4;-177.22610894475602
8;0.17448419095325346;MPS;8;-177.21353853499022
8;0.17448419095325346;CTM;8;-177.22659198120607
16;0.11173635036801877;CTM;2;-176.13190885309888
16;0.11173635036801877;MPS;2;-176.14706956940148
16;0.11173635036801877;MPS;4;-176.13536215903824
16;0.11173635036801877;CTM;4;-176.13381870210952
16;0.11173635036801877;MPS;8;-176.12002540694516
16;0.11173635036801877;CTM;8;-176.13358715930318
32;0.061874296917224715;MPS;2;-175.3550533287424
32;0.061874296917224715;CTM;2;-175.34590408475125
32;0.061874296917224715;MPS;4;-175.36005021294963
32;0.061874296917224715;CTM;4;-175.3472217257339
32;0.061874296917224715;MPS;8;-175.35287850566647
32;0.061874296917224715;CTM;8;-175.34717896771443
64;0.02770353399990954;BP;1;-174.93346939792997
