D;Delta;env;chi;eng
2;0.09713698701758128;BP;1;-119.50003355221568
4;8.820908714988708e-16;BP;1;-115.83806745491026
8;8.820908714988708e-16;BP;1;-115.83806745491026
16;8.820908714988708e-16;BP;1;-115.83806745491026
32;8.820908714988708e-16;BP;1;-115.83806745491026
2;0.09713698701758128;CTM;2;-119.50004465651418
2;0.09713698701758128;CTM;4;-119.50000293621646
2;0.09713698701758128;CTM;8;-119.50000293621646
4;8.820908714988708e-16;CTM;2;-115.77980630046788
4;8.820908714988708e-16;CTM;4;-115.77980630046788
4;8.820908714988708e-16;CTM;8;-115.77980630046788
8;8.820908714988708e-16;CTM;2;-115.77980630046788
8;8.820908714988708e-16;CTM;4;-115.77980630046788
8;8.820908714988708e-16;CTM;8;-115.77980630046788
16;8.820908714988708e-16;CTM;2;-115.77980630046788
16;8.820908714988708e-16;CTM;4;-115.77980630046788
16;8.820908714988708e-16;CTM;8;-115.77980630046788
32;8.820908714988708e-16;CTM;2;-115.77980630046788
32;8.820908714988708e-16;CTM;4;-115.77980630046788
32;8.820908714988708e-16;CTM;8;-115.77980630046788
64;8.820908714988708e-16;BP;1;-115.83806745491026
