D;Delta;env;chi;eng
2;2.938465638743255e-16;BP;1;-82.67447765001958
4;2.938465638743255e-16;BP;1;-82.67447765001958
8;2.938465638743255e-16;BP;1;-82.67447765001958
16;2.938465638743255e-16;BP;1;-82.67447765001958
32;2.938465638743255e-16;BP;1;-82.67447765001958
2;2.938465638743255e-16;CTM;2;-82.6744776500196
2;2.938465638743255e-16;CTM;4;-82.6744776500196
2;2.938465638743255e-16;CTM;8;-82.6744776500196
4;2.938465638743255e-16;CTM;2;-82.6744776500196
4;2.938465638743255e-16;CTM;4;-82.6744776500196
4;2.938465638743255e-16;CTM;8;-82.6744776500196
8;2.938465638743255e-16;CTM;2;-82.6744776500196
8;2.938465638743255e-16;CTM;4;-82.6744776500196
8;2.938465638743255e-16;CTM;8;-82.6744776500196
16;2.938465638743255e-16;CTM;2;-82.6744776500196
16;2.938465638743255e-16;CTM;4;-82.6744776500196
16;2.938465638743255e-16;CTM;8;-82.6744776500196
32;2.938465638743255e-16;CTM;2;-82.6744776500196
32;2.938465638743255e-16;CTM;4;-82.6744776500196
32;2.938465638743255e-16;CTM;8;-82.6744776500196
64;2.938465638743255e-16;BP;1;-82.67447765001958
32;2.9588617461071446e-16;BP;1;-82.6744776500196
64;2.938465638743255e-16;BP;1;-82.67447765001958
