D;Delta;env;chi;eng
2;0.521781257153982;BP;1;-178.98443196591495
4;0.2646028449402643;BP;1;-177.18633601153147
8;0.15180287045426444;BP;1;-176.19272752570214
16;0.09067366958632178;BP;1;-175.49630467898422
32;0.04908061404324568;BP;1;-175.09077955835497
64;0.023285258652619975;BP;1;-174.9041159396096
4;0.2646028449402643;CTM;2;-177.1891171591759
4;0.2646028449402643;CTM;4;-177.20752152615603
4;0.2646028449402643;CTM;8;-177.21095892664627
8;0.15180287045426444;CTM;2;-176.20058554659474
8;0.15180287045426444;CTM;4;-176.1926634159258
8;0.15180287045426444;CTM;8;-176.19144272655046
16;0.09067366958632178;CTM;2;-175.5109204152166
16;0.09067366958632178;CTM;4;-175.50634639756143
16;0.09067366958632178;CTM;8;-175.4905733304651
16;0.09067366958632178;CTM;8;-175.4905733304651
32;0.04908061404324568;CTM;2;-175.10991951735065
32;0.04908061404324568;CTM;2;-175.10991951735065
32;0.049080614043245735;BP;1;-175.09077955835494
