D;Delta;env;chi;eng
2;0.17850902897961463;BP;1;-220.6752031961625
4;0.08667240278643941;BP;1;-218.48451998238409
8;0.03472494551352351;BP;1;-217.37929771910703
16;0.006704869883093563;BP;1;-216.97030201244777
32;0.0006329880845275465;BP;1;-216.94348472893137
4;0.08667240278643941;CTM;2;-218.48479000966552
4;0.08667240278643941;CTM;4;-218.48485515157617
4;0.08667240278643941;CTM;8;-218.48486658100143
2;0.17850902897961463;CTM;2;-220.67535419248406
2;0.17850902897961463;CTM;4;-220.67534865743204
2;0.17850902897961463;CTM;8;-220.67534865743204
8;0.03472494551352351;CTM;2;-217.37956829401563
8;0.03472494551352351;CTM;4;-217.37984255805625
8;0.03472494551352351;CTM;8;-217.3797677328451
16;0.006704869883093563;CTM;2;-216.9703861860868
16;0.006704869883093563;CTM;4;-216.9705991315145
16;0.006704869883093563;CTM;8;-216.9706329728651
32;0.0006329880845275465;CTM;2;-216.94352364820722
32;0.0006329880845275465;CTM;4;-216.94364133564477
32;0.0006329880845275465;CTM;8;-216.94367099938717
