D;Delta;env;chi;eng
4;0.08852022614143744;BP;1;-154.7857853363643
2;0.1940618701578602;BP;1;-156.91683957976423
8;0.023810674357928333;BP;1;-153.3149692383525
16;0.0019030954953475013;BP;1;-153.07475778765266
32;7.930609831555185e-15;BP;1;-153.07182265756927
2;0.1940618701578602;CTM;2;-156.91724914345284
2;0.1940618701578602;CTM;4;-156.9172966900812
2;0.1940618701578602;CTM;8;-156.9172966900812
4;0.08852022614143744;CTM;2;-154.78666771907928
4;0.08852022614143744;CTM;4;-154.78722321372885
4;0.08852022614143744;CTM;8;-154.787066181178
8;0.023810674357928333;CTM;2;-153.31597668171062
8;0.023810674357928333;CTM;4;-153.3161035658154
8;0.023810674357928333;CTM;8;-153.31627409275293
16;0.0019030954953475013;CTM;2;-153.07542788669969
16;0.0019030954953475013;CTM;4;-153.07557982504997
16;0.0019030954953475013;CTM;8;-153.07566885364224
32;7.930609831555185e-15;CTM;2;-153.07247451348093
32;7.930609831555185e-15;CTM;4;-153.07225665961593
32;7.930609831555185e-15;CTM;8;-153.07269924538343
