D;Delta;env;chi;eng
4;0.06900545882646417;BP;1;-153.50292045937496
2;0.17613233464339853;BP;1;-155.29949546333566
8;0.017303889819551842;BP;1;-152.62669997130874
16;0.0010373224287041876;BP;1;-152.4921621215757
32;7.37482491644415e-15;BP;1;-152.49121275321406
4;0.06900545882646417;CTM;2;-153.50280899855665
4;0.06900545882646417;CTM;4;-153.50273440377336
4;0.06900545882646417;CTM;8;-153.50272467116162
2;0.17613233464339853;CTM;2;-155.29797556102832
2;0.17613233464339853;CTM;4;-155.29800559507686
2;0.17613233464339853;CTM;8;-155.29800559507686
8;0.017303889819551842;CTM;2;-152.6267739722107
8;0.017303889819551842;CTM;4;-152.62699723550605
8;0.017303889819551842;CTM;8;-152.62705781276824
16;0.0010373224287041876;CTM;2;-152.49241310018178
16;0.0010373224287041876;CTM;4;-152.49238750721761
16;0.0010373224287041876;CTM;8;-152.49247528024657
32;7.37482491644415e-15;CTM;2;-152.49144769405044
32;7.37482491644415e-15;CTM;4;-152.49132587318374
32;7.37482491644415e-15;CTM;8;-152.49146827797944
64;7.37482491644415e-15;BP;1;-152.49121275321406
