D;Delta;env;chi;eng
4;0.07678584546562381;BP;1;-191.34022659942087
2;0.18064750883642888;BP;1;-195.52913191288903
16;4.663713401908641e-15;BP;1;-188.79845498392655
8;0.010550111667225689;BP;1;-188.89997397684994
32;4.663713401908641e-15;BP;1;-188.79845498392655
2;0.18064750883642888;CTM;2;-195.5295533678576
2;0.18064750883642888;CTM;8;-195.52982088261365
2;0.18064750883642888;CTM;4;-195.52982088261365
8;0.010550111667225689;CTM;2;-188.90003662275282
8;0.010550111667225689;CTM;4;-188.89995521676397
4;0.07678584546562381;CTM;2;-191.34029399211894
8;0.010550111667225689;CTM;8;-188.89998796958997
4;0.07678584546562381;CTM;4;-191.34023627238042
4;0.07678584546562381;CTM;8;-191.34019969337493
32;4.663713401908641e-15;CTM;2;-188.79864713096967
32;4.663713401908641e-15;CTM;4;-188.7985371495008
32;4.663713401908641e-15;CTM;8;-188.7985371495009
16;4.663713401908641e-15;CTM;2;-188.79864713096967
16;4.663713401908641e-15;CTM;4;-188.7985371495008
16;4.663713401908641e-15;CTM;8;-188.7985371495009
64;4.663713401908641e-15;BP;1;-188.79845498392655
32;4.622789650509876e-15;BP;1;-188.79845498392663
