D;Delta;env;chi;eng
2;0.13956242595926316;BP;1;-138.5634664769437
4;0.038445072353350804;BP;1;-135.25372781642878
8;1.7384800250479456e-15;BP;1;-134.34908680458327
16;1.7384800250479456e-15;BP;1;-134.34908680458327
32;1.7384800250479456e-15;BP;1;-134.34908680458327
2;0.13956242595926316;CTM;2;-138.5645297234956
2;0.13956242595926316;CTM;4;-138.5649481092959
2;0.13956242595926316;CTM;8;-138.5649481092959
8;1.7384800250479456e-15;CTM;2;-134.34269959996732
8;1.7384800250479456e-15;CTM;4;-134.34269960406345
8;1.7384800250479456e-15;CTM;8;-134.34269960406345
4;0.038445072353350804;CTM;2;-135.2542111438438
4;0.038445072353350804;CTM;4;-135.2543735775217
4;0.038445072353350804;CTM;8;-135.2543610073053
32;1.7384800250479456e-15;CTM;2;-134.34269959996732
32;1.7384800250479456e-15;CTM;4;-134.34269960406345
32;1.7384800250479456e-15;CTM;8;-134.34269960406345
16;1.7384800250479456e-15;CTM;2;-134.34269959996732
16;1.7384800250479456e-15;CTM;4;-134.34269960406345
16;1.7384800250479456e-15;CTM;8;-134.34269960406345
