D;Delta;env;chi;eng
4;2.867096586704588e-16;BP;1;-81.590897902502
8;2.867096586704588e-16;BP;1;-81.590897902502
32;2.867096586704588e-16;BP;1;-81.590897902502
16;2.867096586704588e-16;BP;1;-81.590897902502
2;2.867096586704588e-16;BP;1;-81.590897902502
4;2.867096586704588e-16;CTM;2;-81.59089790250201
2;2.867096586704588e-16;CTM;4;-81.59089790250201
8;2.867096586704588e-16;CTM;2;-81.59089790250201
8;2.867096586704588e-16;CTM;8;-81.59089790250201
4;2.867096586704588e-16;CTM;4;-81.59089790250201
16;2.867096586704588e-16;CTM;4;-81.59089790250201
8;2.867096586704588e-16;CTM;4;-81.59089790250201
2;2.867096586704588e-16;CTM;2;-81.59089790250201
16;2.867096586704588e-16;CTM;8;-81.59089790250201
16;2.867096586704588e-16;CTM;2;-81.59089790250201
4;2.867096586704588e-16;CTM;8;-81.59089790250201
2;2.867096586704588e-16;CTM;8;-81.59089790250201
32;2.867096586704588e-16;CTM;2;-81.59089790250201
32;2.867096586704588e-16;CTM;4;-81.59089790250201
32;2.867096586704588e-16;CTM;8;-81.59089790250201
