D;Delta;env;chi;eng
4;0.06968950478563837;BP;1;-145.6678960593384
2;0.16722765617845609;BP;1;-148.47449791579984
8;0.009735224773334194;BP;1;-144.16959290734366
16;4.384503543500381e-15;BP;1;-144.10692037630193
32;4.384503543500381e-15;BP;1;-144.10692037630193
2;0.16722765617845609;CTM;2;-148.47438756120442
2;0.16722765617845609;CTM;4;-148.4744543807853
2;0.16722765617845609;CTM;8;-148.4744543807853
4;0.06968950478563837;CTM;2;-145.66814264001525
4;0.06968950478563837;CTM;4;-145.66817108367587
4;0.06968950478563837;CTM;8;-145.66821240287632
8;0.009735224773334194;CTM;2;-144.1697613959208
8;0.009735224773334194;CTM;4;-144.16996733459857
8;0.009735224773334194;CTM;8;-144.16992850099086
16;4.384503543500381e-15;CTM;2;-144.10730335277412
16;4.384503543500381e-15;CTM;4;-144.1067936524494
16;4.384503543500381e-15;CTM;8;-144.10679365244937
32;4.384503543500381e-15;CTM;2;-144.10730335277412
32;4.384503543500381e-15;CTM;4;-144.1067936524494
32;4.384503543500381e-15;CTM;8;-144.10679365244937
32;4.3825460222643985e-15;BP;1;-144.1069203763019
64;4.384503543500381e-15;BP;1;-144.10692037630193
