D;Delta;env;chi;eng
2;0.163481754771439;BP;1;-149.09609448272053
4;0.0710849006206826;BP;1;-146.6745683659442
8;0.009517563677685546;BP;1;-145.08260949989443
16;4.636459062318223e-15;BP;1;-145.02280191335032
32;4.636459062318223e-15;BP;1;-145.02280191335032
2;0.163481754771439;CTM;2;-149.09582353062595
4;0.0710849006206826;CTM;2;-146.67471883242962
2;0.163481754771439;CTM;4;-149.09587256422904
4;0.0710849006206826;CTM;4;-146.6746524327035
2;0.163481754771439;CTM;8;-149.09587256422904
4;0.0710849006206826;CTM;8;-146.67465628210186
8;0.009517563677685546;CTM;2;-145.08270470384215
8;0.009517563677685546;CTM;4;-145.08287471179702
8;0.009517563677685546;CTM;8;-145.0828633121117
16;4.636459062318223e-15;CTM;2;-145.02312131347307
32;4.636459062318223e-15;CTM;2;-145.02312131347307
16;4.636459062318223e-15;CTM;4;-145.02271983839776
32;4.636459062318223e-15;CTM;4;-145.02271983839776
16;4.636459062318223e-15;CTM;8;-145.02271983839773
32;4.636459062318223e-15;CTM;8;-145.02271983839773
