D;Delta;env;chi;eng
4;0.12450130366152602;BP;1;-165.78426687476048
2;0.2439580281304473;BP;1;-168.21017203368035
8;0.05322139602260677;BP;1;-164.28852291808653
16;0.013093602486138507;BP;1;-163.6668174503271
32;0.0015755625185797095;BP;1;-163.59711023262122
2;0.2439580281304473;CTM;2;-168.21005403981735
2;0.2439580281304473;CTM;4;-168.2100827605176
2;0.2439580281304473;CTM;8;-168.2100827605176
4;0.12450130366152602;CTM;2;-165.78471440165026
4;0.12450130366152602;CTM;4;-165.7839348538964
4;0.12450130366152602;CTM;8;-165.7839488668767
8;0.05322139602260677;CTM;2;-164.2889192212465
8;0.05322139602260677;CTM;4;-164.2884381137714
8;0.05322139602260677;CTM;8;-164.28847542587604
16;0.013093602486138507;CTM;2;-163.66740303180194
16;0.013093602486138507;CTM;4;-163.66600501058826
16;0.013093602486138507;CTM;8;-163.66613770804497
32;0.0015755625185797095;CTM;2;-163.59770022131747
32;0.0015755625185797095;CTM;4;-163.59640996492905
32;0.0015755625185797095;CTM;8;-163.5963055824977
64;7.611013308944844e-05;BP;1;-163.59521466039638
