D;Delta;env;chi;eng
2;0.15723595473114274;BP;1;-152.08841568800904
4;0.06935519203493187;BP;1;-149.47914541260698
8;0.008850251481727646;BP;1;-147.83675583878784
16;5.109787913899129e-15;BP;1;-147.7790269786966
32;5.109787913899129e-15;BP;1;-147.7790269786966
2;0.15723595473114274;CTM;2;-152.0851524494581
2;0.15723595473114274;CTM;4;-152.08513715808297
2;0.15723595473114274;CTM;8;-152.08513715808297
4;0.06935519203493187;CTM;2;-149.4778493627186
4;0.06935519203493187;CTM;4;-149.47806471339933
4;0.06935519203493187;CTM;8;-149.4781212146837
8;0.008850251481727646;CTM;2;-147.83690340392513
8;0.008850251481727646;CTM;4;-147.83708979822177
8;0.008850251481727646;CTM;8;-147.83684053889462
16;5.109787913899129e-15;CTM;2;-147.7790275351687
16;5.109787913899129e-15;CTM;4;-147.7789348579165
16;5.109787913899129e-15;CTM;8;-147.7789348579165
32;5.109787913899129e-15;CTM;2;-147.7790275351687
32;5.109787913899129e-15;CTM;4;-147.7789348579165
32;5.109787913899129e-15;CTM;8;-147.7789348579165
32;5.041582698315722e-15;BP;1;-147.77902697869658
