D;Delta;env;chi;eng
8;3.0900857876465455e-16;BP;1;-104.66876737759264
16;3.0900857876465455e-16;BP;1;-104.66876737759264
2;3.0900857876465455e-16;BP;1;-104.66876737759264
4;3.0900857876465455e-16;BP;1;-104.66876737759264
32;3.0900857876465455e-16;BP;1;-104.66876737759264
8;3.0900857876465455e-16;CTM;8;-104.66876737759263
4;3.0900857876465455e-16;CTM;4;-104.66876737759263
4;3.0900857876465455e-16;CTM;8;-104.66876737759263
4;3.0900857876465455e-16;CTM;2;-104.66876737759263
8;3.0900857876465455e-16;CTM;2;-104.66876737759263
2;3.0900857876465455e-16;CTM;8;-104.66876737759263
16;3.0900857876465455e-16;CTM;8;-104.66876737759263
16;3.0900857876465455e-16;CTM;2;-104.66876737759263
16;3.0900857876465455e-16;CTM;4;-104.66876737759263
2;3.0900857876465455e-16;CTM;2;-104.66876737759263
2;3.0900857876465455e-16;CTM;4;-104.66876737759263
8;3.0900857876465455e-16;CTM;4;-104.66876737759263
32;3.0900857876465455e-16;CTM;2;-104.66876737759263
32;3.0900857876465455e-16;CTM;8;-104.66876737759263
32;3.0900857876465455e-16;CTM;4;-104.66876737759263
64;3.0900857876465455e-16;BP;1;-104.66876737759264
