D;Delta;env;chi;eng
2;0.39593975576378937;BP;1;-186.13461253698281
4;0.2332543067085996;BP;1;-184.818067251896
8;0.16651606573941555;BP;1;-183.878057989227
16;0.11369391566153578;BP;1;-183.0059997627031
32;0.06725133248837291;BP;1;-182.24140362244262
2;0.39593975576378937;CTM;2;-186.1322655160589
2;0.39593975576378937;MPS;2;-186.13179546223773
2;0.39593975576378937;CTM;4;-186.1322230317301
2;0.39593975576378937;MPS;4;-186.13205579810784
2;0.39593975576378937;CTM;8;-186.1322230317301
2;0.39593975576378937;MPS;8;-186.13205565465728
4;0.2332543067085996;CTM;2;-184.8277364452232
4;0.2332543067085996;MPS;2;-184.82672843704142
4;0.2332543067085996;CTM;4;-184.83083155155734
4;0.2332543067085996;MPS;4;-184.82709072660154
4;0.2332543067085996;CTM;8;-184.83042090589726
4;0.2332543067085996;MPS;8;-184.83065135593483
8;0.16651606573941555;CTM;2;-183.87823124639453
8;0.16651606573941555;MPS;2;-183.90031496647782
8;0.16651606573941555;MPS;4;-183.88835656903098
8;0.16651606573941555;CTM;4;-183.88936377071607
8;0.16651606573941555;MPS;8;-183.88791251927054
8;0.16651606573941555;CTM;8;-183.89009662480984
16;0.11369391566153578;MPS;2;-183.01835717243713
16;0.11369391566153578;CTM;2;-182.9967506923036
16;0.11369391566153578;MPS;4;-182.9852664376292
16;0.11369391566153578;CTM;4;-183.0111720606889
16;0.11369391566153578;MPS;8;-183.00588198871625
16;0.11369391566153578;CTM;8;-183.0106214886303
32;0.06725133248837291;MPS;2;-182.2718272698023
32;0.06725133248837291;CTM;2;-182.2314116825945
32;0.06725133248837291;MPS;4;-182.2348122464164
32;0.06725133248837291;CTM;4;-182.24737359982703
32;0.06725133248837291;MPS;8;-182.26238372080934
32;0.06725133248837291;CTM;8;-182.24649107340227
64;0.03288600356968039;BP;1;-181.78175080023425
