D;Delta;env;chi;eng
2;0.1664609960426135;BP;1;-168.11644286606128
4;0.028129786146380807;BP;1;-164.7577061466468
8;0.0029569282136911353;BP;1;-164.47409078776735
16;0.00012705590877552098;BP;1;-164.46985505888583
32;5.453376971380132e-15;BP;1;-164.46983974188134
