D;Delta;env;chi;eng
2;0.1935687128478565;BP;1;-157.87740778274093
4;0.08766043996242043;BP;1;-155.66353317995305
8;0.023731617300875668;BP;1;-154.22365176317766
16;0.001747247052276833;BP;1;-153.982093604039
32;6.315516184457551e-15;BP;1;-153.9795318881981
2;0.1935687128478565;CTM;2;-157.8770477709396
2;0.1935687128478565;CTM;4;-157.87697160573512
2;0.1935687128478565;CTM;8;-157.87697160573512
4;0.08766043996242043;CTM;2;-155.66366940960313
4;0.08766043996242043;CTM;4;-155.663974054167
4;0.08766043996242043;CTM;8;-155.66390840514993
16;0.001747247052276833;CTM;2;-153.98245251572794
16;0.001747247052276833;CTM;4;-153.9823075709567
32;6.315516184457551e-15;CTM;2;-153.9799723875093
16;0.001747247052276833;CTM;8;-153.98272513141376
8;0.023731617300875668;CTM;2;-154.22416645133794
8;0.023731617300875668;CTM;4;-154.2244624066935
8;0.023731617300875668;CTM;8;-154.22460147130997
32;6.315516184457551e-15;CTM;4;-153.97974120782578
32;6.315516184457551e-15;CTM;8;-153.98001199565564
64;6.315516184457551e-15;BP;1;-153.9795318881981
