D;Delta;env;chi;eng
4;0.03885447599960091;BP;1;-131.0714906564333
2;0.14229885940591086;BP;1;-134.5518097867316
16;2.0313983433985924e-15;BP;1;-130.26358209313295
32;2.0313983433985924e-15;BP;1;-130.26358209313295
8;2.0313983433985924e-15;BP;1;-130.26358209313295
2;0.14229885940591086;CTM;4;-134.551844479355
2;0.14229885940591086;CTM;2;-134.55189121899193
2;0.14229885940591086;CTM;8;-134.551844479355
4;0.03885447599960091;CTM;2;-131.0714090305584
4;0.03885447599960091;CTM;4;-131.07142345498565
4;0.03885447599960091;CTM;8;-131.07142407464576
8;2.0313983433985924e-15;CTM;2;-130.2477073679466
8;2.0313983433985924e-15;CTM;8;-130.24770736263886
8;2.0313983433985924e-15;CTM;4;-130.24770736263886
16;2.0313983433985924e-15;CTM;2;-130.2477073679466
16;2.0313983433985924e-15;CTM;4;-130.24770736263886
16;2.0313983433985924e-15;CTM;8;-130.24770736263886
32;2.0313983433985924e-15;CTM;2;-130.2477073679466
32;2.0313983433985924e-15;CTM;4;-130.24770736263886
32;2.0313983433985924e-15;CTM;8;-130.24770736263886
