D;Delta;env;chi;eng
2;2.905597963115877e-16;BP;1;-83.18156492144499
4;2.905597963115877e-16;BP;1;-83.18156492144499
8;2.905597963115877e-16;BP;1;-83.18156492144499
16;2.905597963115877e-16;BP;1;-83.18156492144499
32;2.905597963115877e-16;BP;1;-83.18156492144499
2;2.905597963115877e-16;CTM;2;-83.18156492144497
2;2.905597963115877e-16;CTM;4;-83.18156492144497
2;2.905597963115877e-16;CTM;8;-83.18156492144497
8;2.905597963115877e-16;CTM;2;-83.18156492144497
8;2.905597963115877e-16;CTM;4;-83.18156492144497
8;2.905597963115877e-16;CTM;8;-83.18156492144497
4;2.905597963115877e-16;CTM;2;-83.18156492144497
4;2.905597963115877e-16;CTM;4;-83.18156492144497
4;2.905597963115877e-16;CTM;8;-83.18156492144497
32;2.905597963115877e-16;CTM;2;-83.18156492144497
32;2.905597963115877e-16;CTM;4;-83.18156492144497
32;2.905597963115877e-16;CTM;8;-83.18156492144497
16;2.905597963115877e-16;CTM;2;-83.18156492144497
16;2.905597963115877e-16;CTM;4;-83.18156492144497
16;2.905597963115877e-16;CTM;8;-83.18156492144497
