D;Delta;env;chi;eng
2;2.6688020863742927e-16;BP;1;-105.38709882136878
4;2.6688020863742927e-16;BP;1;-105.38709882136878
8;2.6688020863742927e-16;BP;1;-105.38709882136878
16;2.6688020863742927e-16;BP;1;-105.38709882136878
32;2.6688020863742927e-16;BP;1;-105.38709882136878
4;2.6688020863742927e-16;CTM;2;-105.3870988213688
4;2.6688020863742927e-16;CTM;4;-105.3870988213688
4;2.6688020863742927e-16;CTM;8;-105.3870988213688
2;2.6688020863742927e-16;CTM;2;-105.3870988213688
2;2.6688020863742927e-16;CTM;4;-105.3870988213688
2;2.6688020863742927e-16;CTM;8;-105.3870988213688
8;2.6688020863742927e-16;CTM;2;-105.3870988213688
8;2.6688020863742927e-16;CTM;4;-105.3870988213688
8;2.6688020863742927e-16;CTM;8;-105.3870988213688
16;2.6688020863742927e-16;CTM;2;-105.3870988213688
16;2.6688020863742927e-16;CTM;4;-105.3870988213688
16;2.6688020863742927e-16;CTM;8;-105.3870988213688
32;2.6688020863742927e-16;CTM;2;-105.3870988213688
32;2.6688020863742927e-16;CTM;4;-105.3870988213688
32;2.6688020863742927e-16;CTM;8;-105.3870988213688
64;2.6688020863742927e-16;BP;1;-105.38709882136878
