D;Delta;env;chi;eng
2;0.23501057161372596;BP;1;-165.09911395419994
4;0.09857578313476134;BP;1;-163.10974597134384
8;0.0390887955839462;BP;1;-162.1678599034281
16;0.00790356073211515;BP;1;-161.8003540254735
32;0.0007323033155963716;BP;1;-161.77295125183727
2;0.23501057161372596;CTM;2;-165.09466549573835
2;0.23501057161372596;CTM;4;-165.0948509980386
2;0.23501057161372596;CTM;8;-165.0948509980386
4;0.09857578313476134;CTM;2;-163.1102546961742
4;0.09857578313476134;CTM;4;-163.10759303440696
4;0.09857578313476134;CTM;8;-163.1075069130756
8;0.0390887955839462;CTM;2;-162.16805677709186
8;0.0390887955839462;CTM;4;-162.17050561607513
8;0.0390887955839462;CTM;8;-162.16956331380132
16;0.00790356073211515;CTM;2;-161.8028125218977
16;0.00790356073211515;CTM;4;-161.8034648252593
16;0.00790356073211515;CTM;8;-161.80253866146523
32;0.0007323033155963716;CTM;2;-161.77530561483005
32;0.0007323033155963716;CTM;4;-161.77557279543575
32;0.0007323033155963716;CTM;8;-161.7753066326512
