D;Delta;env;chi;eng
2;0.09918327380654414;BP;1;-118.56702965071828
4;8.69219083376718e-16;BP;1;-114.61902605531829
8;8.69219083376718e-16;BP;1;-114.61902605531829
16;8.69219083376718e-16;BP;1;-114.61902605531829
32;8.69219083376718e-16;BP;1;-114.61902605531829
2;0.09918327380654414;CTM;2;-118.56720310285753
2;0.09918327380654414;CTM;4;-118.56701232164133
2;0.09918327380654414;CTM;8;-118.56701232164133
4;8.69219083376718e-16;CTM;2;-114.61763098543733
4;8.69219083376718e-16;CTM;4;-114.61763098543733
4;8.69219083376718e-16;CTM;8;-114.61763098543733
16;8.69219083376718e-16;CTM;2;-114.61763098543733
16;8.69219083376718e-16;CTM;4;-114.61763098543733
16;8.69219083376718e-16;CTM;8;-114.61763098543733
32;8.69219083376718e-16;CTM;2;-114.61763098543733
32;8.69219083376718e-16;CTM;4;-114.61763098543733
32;8.69219083376718e-16;CTM;8;-114.61763098543733
8;8.69219083376718e-16;CTM;2;-114.61763098543733
8;8.69219083376718e-16;CTM;4;-114.61763098543733
8;8.69219083376718e-16;CTM;8;-114.61763098543733
