D;Delta;env;chi;eng
2;0.18086489225621122;BP;1;-172.07711395692843
4;0.09126014335586786;BP;1;-170.61485264894668
8;0.04079154351948788;BP;1;-169.89865809233774
16;0.00982576372813046;BP;1;-169.55381203229354
32;0.0012413345362898237;BP;1;-169.51880340389184
64;9.454119554575014e-05;BP;1;-169.5178785579667
4;0.09126014335586786;CTM;2;-170.61378411940805
4;0.09126014335586786;CTM;4;-170.6139632617297
4;0.09126014335586786;CTM;2;-170.61378411940805
4;0.09126014335586786;CTM;4;-170.6139632617297
4;0.09126014335586786;CTM;8;-170.61387499132115
4;0.09126014335586786;CTM;8;-170.61387499132115
8;0.04079154351948788;CTM;2;-169.8965438818043
8;0.04079154351948788;CTM;2;-169.8965438818043
8;0.04079154351948788;CTM;4;-169.89659027610156
8;0.04079154351948788;CTM;4;-169.89659027610156
8;0.04079154351948788;CTM;8;-169.89664805474402
8;0.04079154351948788;CTM;8;-169.89664805474402
32;0.0012413345362898237;CTM;2;-169.51738351648075
32;0.0012413345362898237;CTM;2;-169.51738351648075
16;0.00982576372813046;CTM;2;-169.5521444880806
16;0.00982576372813046;CTM;2;-169.5521444880806
16;0.00982576372813046;CTM;4;-169.55278629944002
16;0.00982576372813046;CTM;4;-169.55278629944002
32;0.0012413345362898237;CTM;4;-169.51766803256626
32;0.0012413345362898237;CTM;4;-169.51766803256626
16;0.00982576372813046;CTM;8;-169.55259697134687
16;0.00982576372813046;CTM;8;-169.55259697134687
32;0.0012413345362898237;CTM;8;-169.51749631815616
32;0.0012413345362898237;CTM;8;-169.51749631815616
