D;Delta;env;chi;eng
2;0.212812577921726;BP;1;-164.25272564447167
4;0.11370664870662889;BP;1;-162.05213557329364
8;0.04197272664217967;BP;1;-160.33652477752082
16;0.0063462928841627134;BP;1;-159.8201896472442
32;0.0003786396580083387;BP;1;-159.79858958466855
2;0.212812577921726;CTM;2;-164.2521838669235
2;0.212812577921726;CTM;4;-164.25221628891404
2;0.212812577921726;CTM;8;-164.25221628891404
8;0.04197272664217967;CTM;2;-160.33697402712937
8;0.04197272664217967;CTM;4;-160.33710565498617
8;0.04197272664217967;CTM;8;-160.3369626963942
4;0.11370664870662889;CTM;2;-162.05241621484686
4;0.11370664870662889;CTM;4;-162.05192215451098
4;0.11370664870662889;CTM;8;-162.0519606316957
16;0.0063462928841627134;CTM;2;-159.82068204054517
16;0.0063462928841627134;CTM;4;-159.8206415780779
16;0.0063462928841627134;CTM;8;-159.82045249687744
32;0.0003786396580083387;CTM;2;-159.79915764234457
32;0.0003786396580083387;CTM;4;-159.79890332978727
32;0.0003786396580083387;CTM;8;-159.798929009302
64;1.2342479556911953e-14;BP;1;-159.798431490142
32;0.00037863965800823607;BP;1;-159.7985895846691
64;1.2342479556911953e-14;BP;1;-159.798431490142
