D;Delta;env;chi;eng
2;0.18684313695913346;BP;1;-194.83892355617445
8;0.011260132749096572;BP;1;-187.32033281067976
4;0.07860430142591349;BP;1;-189.94274656721853
32;5.296228365264144e-15;BP;1;-187.20590498659118
16;5.296228365264144e-15;BP;1;-187.20590498659118
2;0.18684313695913346;CTM;2;-194.83869440288674
2;0.18684313695913346;CTM;4;-194.83883400959863
2;0.18684313695913346;CTM;8;-194.83883400959863
4;0.07860430142591349;CTM;2;-189.94277438905968
4;0.07860430142591349;CTM;4;-189.9427938730866
4;0.07860430142591349;CTM;8;-189.9427678397538
8;0.011260132749096572;CTM;2;-187.32045144171923
8;0.011260132749096572;CTM;4;-187.32046249223106
8;0.011260132749096572;CTM;8;-187.32048849914915
16;5.296228365264144e-15;CTM;2;-187.20656803631755
16;5.296228365264144e-15;CTM;4;-187.20604680865014
16;5.296228365264144e-15;CTM;8;-187.2060468086502
32;5.296228365264144e-15;CTM;2;-187.20656803631755
32;5.296228365264144e-15;CTM;4;-187.20604680865014
32;5.296228365264144e-15;CTM;8;-187.2060468086502
64;5.296228365264144e-15;BP;1;-187.20590498659118
