D;Delta;env;chi;eng
4;0.0885055998629803;BP;1;-156.9793382362723
2;0.1925134416458517;BP;1;-159.37197483088607
8;0.023169297196320028;BP;1;-155.37890081053106
16;0.0016889437718230697;BP;1;-155.1316888228024
32;7.356680382834702e-15;BP;1;-155.1289734105014
4;0.0885055998629803;CTM;2;-156.97963617612163
4;0.0885055998629803;CTM;4;-156.97744846206342
4;0.0885055998629803;CTM;8;-156.97731103721273
2;0.1925134416458517;CTM;2;-159.36624190036596
2;0.1925134416458517;CTM;4;-159.3662187807078
2;0.1925134416458517;CTM;8;-159.3662187807078
16;0.0016889437718230697;CTM;2;-155.1331732054817
16;0.0016889437718230697;CTM;4;-155.1325821525329
16;0.0016889437718230697;CTM;8;-155.13259010470577
8;0.023169297196320028;CTM;2;-155.37873768841072
8;0.023169297196320028;CTM;4;-155.37963878632112
8;0.023169297196320028;CTM;8;-155.3798662009542
32;7.356680382834702e-15;CTM;2;-155.130251828069
32;7.356680382834702e-15;CTM;4;-155.1299634029391
32;7.356680382834702e-15;CTM;8;-155.13050263788347
64;7.356680382834702e-15;BP;1;-155.1289734105014
