D;Delta;env;chi;eng
2;0.4888523221112719;BP;1;-227.9452142187359
4;0.27461788806830784;BP;1;-224.56144427431568
8;0.1682235978382536;BP;1;-222.365439567449
16;0.10116401519753715;BP;1;-221.14035344669148
32;0.05282254559347649;BP;1;-220.44354594110231
64;0.02397185346912442;BP;1;-220.1494669311647
4;0.27461788806830784;CTM;2;-224.5627395797914
4;0.27461788806830784;CTM;4;-224.56287146355703
4;0.27461788806830784;CTM;8;-224.56292371755063
8;0.1682235978382536;CTM;2;-222.36612818344
8;0.1682235978382536;CTM;4;-222.36556454743183
8;0.1682235978382536;CTM;8;-222.36534311864511
8;0.1682235978382536;CTM;8;-222.36534311864511
32;0.05282254559347649;CTM;4;-220.4474748362814
