D;Delta;env;chi;eng
2;0.14996756067266792;BP;1;-138.80009882543916
4;0.04132520880272245;BP;1;-134.4588478444248
8;2.0118366429362986e-15;BP;1;-133.4398523115341
16;2.0118366429362986e-15;BP;1;-133.4398523115341
32;2.0118366429362986e-15;BP;1;-133.4398523115341
2;0.14996756067266792;CTM;2;-138.79818946896637
2;0.14996756067266792;CTM;4;-138.79869448062044
2;0.14996756067266792;CTM;8;-138.79869448062044
4;0.04132520880272245;CTM;2;-134.45936386048677
4;0.04132520880272245;CTM;4;-134.45939827492373
4;0.04132520880272245;CTM;8;-134.45943120142775
8;2.0118366429362986e-15;CTM;2;-133.43005342305472
8;2.0118366429362986e-15;CTM;4;-133.43005342055753
8;2.0118366429362986e-15;CTM;8;-133.43005342055753
16;2.0118366429362986e-15;CTM;2;-133.43005342305472
16;2.0118366429362986e-15;CTM;4;-133.43005342055753
16;2.0118366429362986e-15;CTM;8;-133.43005342055753
32;2.0118366429362986e-15;CTM;2;-133.43005342305472
32;2.0118366429362986e-15;CTM;4;-133.43005342055753
32;2.0118366429362986e-15;CTM;8;-133.43005342055753
32;1.994299822261209e-15;BP;1;-133.43985231153414
64;2.0118366429362986e-15;BP;1;-133.4398523115341
