D;Delta;env;chi;eng
2;0.3187651852430695;BP;1;-189.60308417880327
4;0.11334326576160376;BP;1;-189.29339448159612
8;0.07960214383441072;BP;1;-189.17508477509475
16;0.060595866736171275;BP;1;-189.09008534594093
32;0.04467630657210089;BP;1;-189.0120139573847
2;0.3187651852430695;CTM;2;-189.60310875848774
2;0.3187651852430695;MPS;2;-189.60517495211545
2;0.3187651852430695;CTM;4;-189.60310871769073
2;0.3187651852430695;MPS;4;-189.6052096009454
2;0.3187651852430695;CTM;8;-189.60310871769073
2;0.3187651852430695;MPS;8;-189.60520992172596
4;0.11334326576160376;CTM;2;-189.29367959797273
4;0.11334326576160376;MPS;2;-189.2929705501983
4;0.11334326576160376;CTM;4;-189.29368770101087
4;0.11334326576160376;MPS;4;-189.29944632211178
4;0.11334326576160376;CTM;8;-189.29368423284006
4;0.11334326576160376;MPS;8;-189.29879077141342
8;0.07960214383441072;CTM;2;-189.17466169638223
8;0.07960214383441072;MPS;2;-189.18750086023704
8;0.07960214383441072;CTM;4;-189.17400731516747
8;0.07960214383441072;MPS;4;-189.18650164688938
8;0.07960214383441072;CTM;8;-189.17389987885164
8;0.07960214383441072;MPS;8;-189.18597246342628
16;0.060595866736171275;CTM;2;-189.08871182548444
16;0.060595866736171275;MPS;2;-189.08208790595756
16;0.060595866736171275;MPS;4;-189.07593441996752
16;0.060595866736171275;CTM;4;-189.0880157679012
16;0.060595866736171275;MPS;8;-189.08552733243693
16;0.060595866736171275;CTM;8;-189.0876039332546
32;0.04467630657210089;MPS;2;-188.98435375614224
32;0.04467630657210089;CTM;2;-189.01265661437517
32;0.04467630657210089;MPS;4;-188.99472949043894
32;0.04467630657210089;CTM;4;-189.01278590001215
32;0.04467630657210089;MPS;8;-189.00527569728857
64;0.029850772395141972;BP;1;-188.94355809286571
64;0.029850772395141972;BP;1;-188.94355809286571
64;0.029850772395141972;BP;1;-188.94355809286571
