D;Delta;env;chi;eng
2;0.4032073342416895;BP;1;-232.22512873957348
4;0.2454912664468018;BP;1;-229.92768362892159
8;0.16859643773986843;BP;1;-228.3598882587742
16;0.10793354461476529;BP;1;-226.92357457628205
32;0.05844375856778983;BP;1;-225.8842273004233
2;0.4032073342416895;MPS;2;-232.2252235978945
2;0.4032073342416895;CTM;2;-232.22507179878707
2;0.4032073342416895;CTM;4;-232.22506298283008
2;0.4032073342416895;MPS;4;-232.2251950186624
2;0.4032073342416895;MPS;8;-232.2251950181827
2;0.4032073342416895;CTM;8;-232.22506298283008
4;0.2454912664468018;MPS;2;-229.92721591954586
4;0.2454912664468018;MPS;4;-229.92532569539472
4;0.2454912664468018;CTM;2;-229.92770207491466
4;0.2454912664468018;CTM;4;-229.9277508805243
4;0.2454912664468018;MPS;8;-229.92589511172852
4;0.2454912664468018;CTM;8;-229.9277933603866
8;0.16859643773986843;CTM;2;-228.3592866678363
8;0.16859643773986843;MPS;2;-228.36091850850275
8;0.16859643773986843;CTM;4;-228.3599068176964
8;0.16859643773986843;MPS;4;-228.36027627103581
8;0.16859643773986843;CTM;8;-228.3600021553869
8;0.16859643773986843;MPS;8;-228.35892028301677
16;0.10793354461476529;CTM;2;-226.92354398844103
16;0.10793354461476529;MPS;2;-226.93212395157104
16;0.10793354461476529;CTM;4;-226.9243020110239
16;0.10793354461476529;MPS;4;-226.93104050237127
16;0.10793354461476529;MPS;8;-226.92969083661836
16;0.10793354461476529;CTM;8;-226.92482320672164
32;0.05844375856778983;MPS;2;-225.89599038866402
32;0.05844375856778983;CTM;2;-225.88381055576065
32;0.05844375856778983;MPS;4;-225.9032686021023
32;0.05844375856778983;CTM;4;-225.88799363549336
32;0.05844375856778983;MPS;8;-225.90436327850733
32;0.05844375856778983;CTM;8;-225.88811330403416
64;0.02557225032057047;BP;1;-225.36880435465824
